Ticker,Report Date,Publish Date,Revenue,Net Income,Operating Income (Loss)
PG,2018-06-30,2018-08-07,16503000000,1891000000,2677000000
PG,2018-09-30,2018-10-19,16690000000,3199000000,3554000000
PG,2018-12-31,2019-01-23,17438000000,3194000000,3896000000
PG,2019-03-31,2019-04-23,16462000000,2745000000,3229000000
PM,2009-06-30,2009-08-06,15213000000,1546000000,2430000000
PM,2009-09-30,2009-11-06,16573000000,1798000000,2851000000
PM,2009-12-31,2010-02-06,17008000000,1522000000,2467000000
PM,2010-03-31,2010-05-07,15587000000,1703000000,2715000000
PM,2010-06-30,2010-08-27,17383000000,1982000000,2906000000
PM,2010-09-30,2010-11-05,16936000000,1822000000,2856000000
PM,2010-12-31,2011-02-25,17807000000,1752000000,2770000000
PM,2011-03-31,2011-05-06,16530000000,1919000000,3023000000
PM,2011-06-30,2011-08-05,20234000000,2409000000,3713000000
PM,2011-09-30,2011-11-03,20706000000,2377000000,3720000000
PM,2011-12-31,2012-02-24,18876000000,1886000000,2995000000
PM,2012-03-31,2012-05-04,18022000000,2161000000,3411000000
PM,2012-06-30,2012-08-03,20037000000,2317000000,3612000000
PM,2012-09-30,2012-11-02,19592000000,2227000000,3657000000
PM,2012-12-31,2013-02-22,19742000000,2095000000,3266000000
PM,2013-03-31,2013-05-03,18527000000,2125000000,3394000000
PM,2013-06-30,2013-08-02,20483000000,2124000000,3342000000
PM,2013-09-30,2013-11-01,20629000000,2340000000,3599000000
PM,2013-12-31,2014-02-21,20390000000,1987000000,3489000000
PM,2014-03-31,2014-05-02,17779000000,1875000000,2974000000
PM,2014-06-30,2014-07-31,21051000000,1851000000,3363000000
PM,2014-09-30,2014-10-31,21335000000,2155000000,3336000000
PM,2014-12-31,2015-02-20,19941000000,1612000000,2564000000
PM,2015-03-31,2015-05-01,17352000000,1795000000,2871000000
PM,2015-06-30,2015-07-30,18763000000,1887000000,2892000000
PM,2015-09-30,2015-10-30,19422000000,1942000000,2959000000
PM,2015-12-31,2016-02-17,18371000000,1249000000,1969000000
PM,2016-03-31,2016-04-26,16788000000,1530000000,2473000000
PM,2016-06-30,2016-07-26,19041000000,1788000000,2753000000
PM,2016-09-30,2016-10-25,19935000000,1938000000,2977000000
PM,2016-12-31,2017-01-25,19189000000,1711000000,2612000000
PM,2017-03-31,2017-04-27,16556000000,1590000000,2396000000
PM,2017-06-30,2017-07-27,19319000000,1781000000,2721000000
PM,2017-09-30,2017-10-26,20638000000,1970000000,3068000000
PM,2017-12-31,2018-02-13,21585000000,694000000,3318000000
PM,2018-03-31,2018-04-26,18426000000,1556000000,2426000000
PM,2018-06-30,2018-07-26,21100000000,2198000000,3093000000
PM,2018-09-30,2018-10-25,20439000000,2247000000,3156000000
PM,2018-12-31,2019-02-07,19858000000,1910000000,2702000000
PM,2019-03-31,2019-04-25,17705000000,1354000000,2050000000
QCOM,2009-09-30,2009-10-21,2662000000,803000000,165000000
QCOM,2009-12-31,2010-01-27,2670000000,841000000,879000000
QCOM,2010-03-31,2010-04-21,2663000000,774000000,776000000
QCOM,2010-06-30,2010-07-21,2700000000,767000000,893000000
QCOM,2010-09-30,2010-11-03,2949000000,865000000,1179000000
QCOM,2010-12-31,2011-01-26,3348000000,1170000000,1247000000
QCOM,2011-03-31,2011-04-20,3870000000,999000000,1430000000
QCOM,2011-06-30,2011-07-20,3623000000,1035000000,1113000000
QCOM,2011-09-30,2011-11-02,4116000000,1056000000,1236000000
QCOM,2011-12-31,2012-02-01,4681000000,1401000000,1551000000
QCOM,2012-03-31,2012-04-18,4943000000,2230000000,1514000000
QCOM,2012-06-30,2012-07-18,4626000000,1207000000,1382000000
QCOM,2012-09-30,2012-11-07,4871000000,1271000000,1235000000
QCOM,2012-12-31,2013-01-30,6018000000,1906000000,2088000000
QCOM,2013-03-31,2013-04-24,6124000000,1866000000,1877000000
QCOM,2013-06-30,2013-07-24,6243000000,1580000000,1677000000
QCOM,2013-09-30,2013-11-06,6481000000,1501000000,1588000000
QCOM,2013-12-31,2014-01-29,6622000000,1875000000,1493000000
QCOM,2014-03-31,2014-04-23,6367000000,1959000000,1990000000
QCOM,2014-06-30,2014-07-23,6806000000,2238000000,2075000000
QCOM,2014-09-30,2014-11-05,6692000000,1895000000,1992000000
QCOM,2014-12-31,2015-01-28,7099000000,1972000000,2064000000
QCOM,2015-03-31,2015-04-22,6894000000,1053000000,1336000000
QCOM,2015-06-30,2015-07-22,5832000000,1184000000,1235000000
QCOM,2015-09-30,2015-11-04,5456000000,1062000000,1141000000
QCOM,2015-12-31,2016-01-27,5775000000,1498000000,1685000000
QCOM,2016-03-31,2016-04-20,5551000000,1164000000,1415000000
QCOM,2016-06-30,2016-07-20,6044000000,1444000000,1592000000
QCOM,2016-09-30,2016-11-02,6184000000,1599000000,1803000000
QCOM,2016-12-31,2017-01-25,5999000000,682000000,778000000
QCOM,2017-03-31,2017-04-19,5016000000,749000000,729000000
QCOM,2017-06-30,2017-07-19,5371000000,866000000,773000000
QCOM,2017-09-30,2017-11-01,5905000000,169000000,334000000
QCOM,2017-12-31,2018-01-31,6068000000,-5953000000,29000000
QCOM,2018-03-31,2018-04-25,5261000000,363000000,441000000
QCOM,2018-06-30,2018-07-25,5599000000,1219000000,925000000
QCOM,2018-09-30,2018-11-07,5804000000,-493000000,-653000000
QCOM,2018-12-31,2019-01-30,4842000000,1068000000,710000000
QCOM,2019-03-31,2019-05-01,4982000000,663000000,940000000
SBUX,2009-06-30,2009-08-03,2403900000,151500000,225900000
SBUX,2009-09-30,2009-11-03,2422200000,150000000,209100000
SBUX,2009-12-31,2010-02-02,2722700000,241500000,341500000
SBUX,2010-03-31,2010-05-04,2534700000,217300000,313300000
SBUX,2010-06-30,2010-08-02,2612000000,207900000,311800000
SBUX,2010-09-30,2010-11-22,2838000000,278900000,357700000
SBUX,2010-12-31,2011-02-04,2950800000,346600000,467400000
SBUX,2011-03-31,2011-05-06,2785700000,261600000,337800000
SBUX,2011-06-30,2011-08-05,2932200000,279100000,357900000
SBUX,2011-09-30,2011-11-18,3031700000,358400000,361500000
SBUX,2011-12-31,2012-01-31,3435900000,382100000,511100000
SBUX,2012-03-31,2012-05-02,3195900000,309900000,378200000
SBUX,2012-06-30,2012-08-02,3303600000,333100000,439900000
SBUX,2012-09-30,2012-11-16,3341400000,358700000,457500000
SBUX,2012-12-31,2013-01-29,3793200000,432200000,576100000
SBUX,2013-03-31,2013-04-30,3549600000,390400000,491600000
SBUX,2013-06-30,2013-07-30,3735300000,417800000,551800000
SBUX,2013-09-30,2013-11-18,3788700000,-1232100000,587800000
SBUX,2013-12-31,2014-01-28,4239600000,540700000,742200000
SBUX,2014-03-31,2014-04-29,3873800000,427000000,584200000
SBUX,2014-06-30,2014-07-29,4153700000,512600000,695600000
SBUX,2014-09-30,2014-11-14,4180700000,587800000,770600000
SBUX,2014-12-31,2015-01-27,4803200000,983100000,862700000
SBUX,2015-03-31,2015-04-28,4563500000,494900000,722600000
SBUX,2015-06-30,2015-07-28,4881200000,626700000,878300000
SBUX,2015-09-30,2015-11-12,4914800000,652700000,887500000
SBUX,2015-12-31,2016-01-26,5373500000,687600000,993900000
SBUX,2016-03-31,2016-04-26,4993200000,575100000,798600000
SBUX,2016-06-30,2016-07-27,5238000000,754100000,939800000
SBUX,2016-09-30,2016-11-18,5711200000,800900000,1121400000
SBUX,2016-12-31,2017-01-31,5732900000,751800000,1048200000
SBUX,2017-03-31,2017-05-02,5294000000,652800000,851300000
SBUX,2017-06-30,2017-08-01,5661500000,691600000,1063400000
SBUX,2017-09-30,2017-11-17,5698400000,788500000,933900000
SBUX,2017-12-31,2018-01-31,6073700000,2250200000,1054300000
SBUX,2018-03-31,2018-05-01,6031800000,660100000,854500000
SBUX,2018-06-30,2018-07-31,6310300000,852500000,983700000
SBUX,2018-09-30,2018-11-16,6303700000,755500000,914000000
SBUX,2018-12-31,2019-01-29,6632700000,760600000,991100000
SBUX,2019-03-31,2019-04-30,6305900000,663200000,838400000
SLB,2009-06-30,2009-07-29,5528000000,613000000,828000000
SLB,2009-09-30,2009-10-28,5430000000,787000000,1034000000
SLB,2009-12-31,2010-01-28,5744000000,796000000,1284000000
SLB,2010-03-31,2010-03-31,5598000000,672000000,968000000
SLB,2010-06-30,2010-07-29,5937000000,818000000,1046000000
SLB,2010-09-30,2010-10-29,6845000000,1734000000,1113000000
SLB,2010-12-31,2011-01-29,8292000000,1043000000,1433000000
SLB,2011-03-31,2011-03-31,8716000000,944000000,1345000000
SLB,2011-06-30,2011-07-27,8990000000,1339000000,1576000000
SLB,2011-09-30,2011-10-26,9546000000,1301000000,1783000000
SLB,2011-12-31,2012-01-26,9327000000,1413000000,1725000000
SLB,2012-03-31,2012-03-31,9918000000,1301000000,1782000000
SLB,2012-06-30,2012-07-25,10341000000,1403000000,1879000000
SLB,2012-09-30,2012-10-24,10498000000,1424000000,1919000000
SLB,2012-12-31,2013-01-24,10974000000,1362000000,1880000000
SLB,2013-03-31,2013-03-31,10570000000,1259000000,1807000000
SLB,2013-06-30,2013-07-24,11182000000,2095000000,2107000000
SLB,2013-09-30,2013-10-23,11608000000,1715000000,2329000000
SLB,2013-12-31,2014-01-23,11906000000,1663000000,2267000000
SLB,2014-03-31,2014-03-31,11239000000,1592000000,2180000000
SLB,2014-06-30,2014-07-23,12054000000,1595000000,2417000000
SLB,2014-09-30,2014-10-22,12646000000,1949000000,2610000000
SLB,2014-12-31,2015-01-22,12641000000,302000000,2574000000
SLB,2015-03-31,2015-03-31,10248000000,975000000,1815000000
SLB,2015-06-30,2015-07-22,9010000000,1124000000,1522000000
SLB,2015-09-30,2015-10-21,8472000000,989000000,1339000000
SLB,2015-12-31,2016-01-21,7745000000,-1016000000,1126000000
SLB,2016-03-31,2016-03-31,6520000000,501000000,755000000
SLB,2016-06-30,2016-07-27,7164000000,-2160000000,393000000
SLB,2016-09-30,2016-10-26,7019000000,176000000,437000000
SLB,2016-12-31,2017-01-26,7107000000,-204000000,601000000
SLB,2017-03-31,2017-04-26,6894000000,279000000,555000000
SLB,2017-06-30,2017-07-26,7462000000,-74000000,750000000
SLB,2017-09-30,2017-10-25,7905000000,545000000,868000000
SLB,2017-12-31,2018-01-24,8179000000,-2255000000,729000000
SLB,2018-03-31,2018-04-25,7829000000,525000000,786000000
SLB,2018-06-30,2018-07-25,8303000000,430000000,875000000
SLB,2018-09-30,2018-10-24,8504000000,644000000,934000000
SLB,2018-12-31,2019-01-23,8179000000,539000000,745000000
SLB,2019-03-31,2019-04-24,7879000000,421000000,656000000
SPG,2009-06-30,2009-08-09,903612000,-14231000,365176000
SPG,2009-09-30,2009-11-05,924932000,112086000,392177000
SPG,2009-12-31,2010-02-09,1028180000,98255000,488173000
SPG,2010-03-31,2010-05-10,925071000,14983000,430616000
SPG,2010-06-30,2010-08-06,933566000,151839000,426736000
SPG,2010-09-30,2010-11-05,979275000,231458000,445379000
SPG,2010-12-31,2011-02-25,1119718000,218758000,513077000
SPG,2011-03-31,2011-05-06,1019874000,180246000,450890000
SPG,2011-06-30,2011-08-05,1040861000,205955000,467572000
SPG,2011-09-30,2011-11-03,1074360000,274834000,483598000
SPG,2011-12-31,2012-02-28,1171337000,363764000,541094000
SPG,2012-03-31,2012-05-08,1118969000,646244000,516721000
SPG,2012-06-30,2012-08-08,1188066000,216279000,524327000
SPG,2012-09-30,2012-11-07,1228617000,255755000,564953000
SPG,2012-12-31,2013-02-28,720505000,316218000,393802000
SPG,2013-03-31,2013-05-08,1215058000,283972000,557689000
SPG,2013-06-30,2013-08-07,1084993000,340770000,509939000
SPG,2013-09-30,2013-11-06,1146877000,312509000,548478000
SPG,2013-12-31,2014-02-27,1096921000,382390000,572563000
SPG,2014-03-31,2014-05-07,1157022000,342482000,560965000
SPG,2014-06-30,2014-08-07,1181982000,407421000,561531000
SPG,2014-09-30,2014-11-05,1234694000,252802000,607557000
SPG,2014-12-31,2015-02-27,1297120000,405883000,655289000
SPG,2015-03-31,2015-07-14,1216235000,539968000,599171000
SPG,2015-06-30,2015-10-13,1349110000,473778000,702385000
SPG,2015-09-30,2016-01-13,1320137000,420843000,657587000
SPG,2015-12-31,2016-02-26,1380621000,393131000,709730000
SPG,2016-03-31,2016-05-05,1336715000,481829000,684901000
SPG,2016-06-30,2016-08-04,1315380000,456223000,659236000
SPG,2016-09-30,2016-11-03,1357168000,505578000,676191000
SPG,2016-12-31,2017-02-24,1425966000,395266000,700500000
SPG,2017-03-31,2017-05-03,1345763000,478570000,676671000
SPG,2017-06-30,2017-08-04,1361548000,382824000,686149000
SPG,2017-09-30,2017-10-30,1403638000,514617000,690068000
SPG,2017-12-31,2018-02-23,1427691000,571951000,749452000
SPG,2018-03-31,2018-05-03,1399814000,621488000,701933000
SPG,2018-06-30,2018-08-02,1388358000,547838000,737675000
SPG,2018-09-30,2018-11-02,1409005000,557101000,717391000
SPG,2018-12-31,2019-02-22,1460742000,713631000,754088000
SPG,2019-03-31,2019-05-08,1452834000,549309000,750338000
STX,2013-12-31,2014-01-28,3528000000,428000000,460000000
STX,2014-03-31,2014-04-28,3406000000,395000000,446000000
STX,2014-06-30,2014-07-30,3301000000,320000000,414000000
STX,2014-09-30,2014-09-30,3785000000,381000000,462000000
STX,2014-12-31,2015-01-30,3696000000,933000000,436000000
STX,2015-03-31,2015-04-30,3330000000,291000000,357000000
STX,2015-06-30,2015-07-30,2928000000,137000000,215000000
STX,2015-09-30,2015-09-30,2925000000,34000000,145000000
STX,2015-12-31,2016-01-29,2986000000,165000000,246000000
STX,2016-03-31,2016-04-29,2595000000,-21000000,47000000
STX,2016-06-30,2016-07-29,2654000000,70000000,182000000
STX,2016-09-30,2016-09-30,2797000000,167000000,303000000
STX,2016-12-31,2017-01-26,2894000000,297000000,403000000
STX,2017-03-31,2017-04-28,2674000000,194000000,314000000
STX,2017-06-30,2017-08-04,2406000000,114000000,212000000
STX,2017-09-30,2017-10-27,2632000000,181000000,306000000
STX,2017-12-31,2018-01-29,2914000000,159000000,466000000
STX,2018-03-31,2018-05-01,2803000000,381000000,452000000
STX,2018-06-30,2018-08-03,2835000000,461000000,499000000
STX,2018-09-30,2018-11-02,2991000000,450000000,526000000
STX,2018-12-31,2019-02-04,2715000000,384000000,423000000
STX,2019-03-31,2019-04-30,2313000000,195000000,247000000
T,2009-06-30,2009-08-05,30614000000,3198000000,5500000000
T,2009-09-30,2009-11-05,30734000000,3192000000,5372000000
T,2009-12-31,2010-02-05,30594000000,2622000000,4391000000
T,2010-03-31,2010-05-06,30530000000,2453000000,5971000000
T,2010-06-30,2010-08-06,30808000000,4003000000,6083000000
T,2010-09-30,2010-11-05,31581000000,12319000000,5431000000
T,2010-12-31,2011-03-01,31361000000,1089000000,2173000000
T,2011-03-31,2011-05-06,31247000000,3408000000,5808000000
T,2011-06-30,2011-08-05,31495000000,3591000000,6165000000
T,2011-09-30,2011-11-03,31478000000,3623000000,6235000000
T,2011-12-31,2012-02-24,32503000000,-6678000000,-6080000000
T,2012-03-31,2012-05-04,31822000000,3584000000,6101000000
T,2012-06-30,2012-08-03,31575000000,3902000000,6817000000
T,2012-09-30,2012-11-02,31459000000,3635000000,6037000000
T,2012-12-31,2013-02-22,32578000000,-3857000000,-5958000000
T,2013-03-31,2013-05-03,31356000000,3700000000,5940000000
T,2013-06-30,2013-08-02,32075000000,3822000000,6113000000
T,2013-09-30,2013-11-01,32158000000,3814000000,6188000000
T,2013-12-31,2014-02-21,33163000000,7082000000,12511000000
T,2014-03-31,2014-05-02,32476000000,3652000000,6278000000
T,2014-06-30,2014-08-01,32575000000,3547000000,5616000000
T,2014-09-30,2014-11-10,32957000000,3130000000,5607000000
T,2014-12-31,2015-02-20,34439000000,-3887000000,-3169000000
T,2015-03-31,2015-05-05,32576000000,3263000000,5557000000
T,2015-06-30,2015-08-07,33015000000,3082000000,5773000000
T,2015-09-30,2015-11-06,39091000000,2994000000,5923000000
T,2015-12-31,2016-02-18,42119000000,4006000000,7567000000
T,2016-03-31,2016-05-05,40535000000,3803000000,7131000000
T,2016-06-30,2016-08-04,40520000000,3408000000,6560000000
T,2016-09-30,2016-11-03,40890000000,3328000000,6408000000
T,2016-12-31,2017-02-17,41841000000,2437000000,3805000000
T,2017-03-31,2017-05-04,39365000000,3469000000,6356000000
T,2017-06-30,2017-08-03,39837000000,3915000000,6526000000
T,2017-09-30,2017-11-03,39668000000,3029000000,5807000000
T,2017-12-31,2018-02-20,41676000000,19037000000,4195000000
T,2018-03-31,2018-05-03,38038000000,4662000000,6201000000
T,2018-06-30,2018-08-02,38986000000,5132000000,6466000000
T,2018-09-30,2018-11-02,45739000000,4718000000,7269000000
T,2018-12-31,2019-02-20,47993000000,4858000000,6206000000
T,2019-03-31,2019-05-06,44827000000,4096000000,7233000000
TGT,2008-10-31,2008-12-04,15114000000,369000000,867000000
TGT,2009-01-31,2009-02-28,19560000000,609000000,1157000000
TGT,2009-04-30,2009-05-28,14833000000,522000000,1026000000
TGT,2009-07-31,2009-08-28,15067000000,594000000,1151000000
TGT,2009-10-31,2009-12-04,15276000000,436000000,874000000
TGT,2010-01-31,2010-02-28,20181000000,936000000,1622000000
TGT,2010-04-30,2010-05-28,15593000000,671000000,1242000000
TGT,2010-07-31,2010-08-27,15532000000,679000000,1266000000
TGT,2010-10-31,2010-12-03,15605000000,535000000,967000000
TGT,2011-01-31,2011-03-11,20660000000,1035000000,1777000000
TGT,2011-04-30,2011-05-26,15935000000,689000000,1264000000
TGT,2011-07-31,2011-08-25,16240000000,704000000,1300000000
TGT,2011-10-31,2011-11-23,16402000000,555000000,1057000000
TGT,2012-01-31,2012-03-15,21288000000,981000000,1701000000
TGT,2012-04-30,2012-05-23,16867000000,697000000,1285000000
TGT,2012-07-31,2012-08-23,16779000000,704000000,1255000000
TGT,2012-10-31,2012-11-21,16929000000,637000000,1008000000
TGT,2013-01-31,2013-03-20,22726000000,961000000,2031000000
TGT,2013-04-30,2013-05-30,16706000000,498000000,1017000000
TGT,2013-07-31,2013-08-28,17117000000,611000000,1132000000
TGT,2013-10-31,2013-11-27,17258000000,341000000,703000000
TGT,2014-01-31,2014-03-14,20198000000,521000000,1927000000
TGT,2014-04-30,2014-05-29,16657000000,418000000,1022000000
TGT,2014-07-31,2014-08-27,16957000000,234000000,1023000000
TGT,2014-10-31,2014-11-26,17254000000,352000000,904000000
TGT,2015-01-31,2015-03-13,21750000000,-2640000000,1586000000
TGT,2015-04-30,2015-05-28,17119000000,635000000,1154000000
TGT,2015-07-31,2015-08-25,17427000000,753000000,1330000000
TGT,2015-10-31,2015-11-25,17613000000,549000000,876000000
TGT,2016-01-31,2016-03-11,21626000000,1426000000,1550000000
TGT,2016-04-30,2016-05-25,16196000000,632000000,1312000000
TGT,2016-07-31,2016-08-24,16169000000,680000000,1248000000
TGT,2016-10-31,2016-11-23,16441000000,608000000,1061000000
TGT,2017-01-31,2017-03-08,20689000000,817000000,1348000000
TGT,2017-04-30,2017-05-22,16223000000,678000000,1155000000
TGT,2017-07-31,2017-08-21,16634000000,671000000,1093000000
TGT,2017-10-31,2017-11-20,16874000000,478000000,847000000
TGT,2018-01-31,2018-03-14,22148000000,1107000000,1217000000
TGT,2018-04-30,2018-05-29,16781000000,718000000,1041000000
TGT,2018-07-31,2018-08-27,17776000000,799000000,1133000000
TGT,2018-10-31,2018-11-27,17821000000,622000000,819000000
TGT,2019-01-31,2019-03-13,22978000000,798000000,1117000000
TGT,2019-04-30,2019-05-31,17627000000,795000000,1135000000
TMO,2010-09-30,2010-11-05,2628700000,268500000,313000000
TMO,2010-12-31,2011-02-24,2541800000,297500000,327200000
TMO,2011-03-31,2011-05-06,2721400000,252200000,336800000
TMO,2011-06-30,2011-08-05,2854000000,523400000,304900000
TMO,2011-09-30,2011-11-04,2932900000,265400000,327600000
TMO,2011-12-31,2012-02-29,3050500000,288900000,378000000
TMO,2012-03-31,2012-05-04,3056800000,277300000,373700000
TMO,2012-06-30,2012-08-03,3108100000,233800000,392100000
TMO,2012-09-30,2012-11-02,3085700000,290400000,367400000
TMO,2012-12-31,2013-02-27,3259300000,376400000,431000000
TMO,2013-03-31,2013-05-03,3191500000,336200000,408600000
TMO,2013-06-30,2013-08-02,3240100000,277400000,396900000
TMO,2013-09-30,2013-11-01,3191800000,317600000,403500000
TMO,2013-12-31,2014-02-27,3466900000,342100000,478300000
TMO,2014-03-31,2014-05-02,3903500000,543100000,293300000
TMO,2014-06-30,2014-08-01,4321900000,278500000,409000000
TMO,2014-09-30,2014-10-31,4171400000,471600000,529700000
TMO,2014-12-31,2015-02-26,4492800000,601200000,672800000
TMO,2015-03-31,2015-05-01,3918800000,385100000,519300000
TMO,2015-06-30,2015-07-31,4270900000,511600000,616200000
TMO,2015-09-30,2015-10-30,4123200000,476100000,578400000
TMO,2015-12-31,2016-02-25,4652500000,602600000,737600000
TMO,2016-03-31,2016-05-06,4294800000,402200000,568500000
TMO,2016-06-30,2016-08-05,4535200000,516600000,673000000
TMO,2016-09-30,2016-11-04,4490900000,473500000,596000000
TMO,2016-12-31,2017-02-28,4953200000,629500000,800900000
TMO,2017-03-31,2017-05-05,4765000000,551400000,645900000
TMO,2017-06-30,2017-08-04,4990000000,611600000,774000000
TMO,2017-09-30,2017-11-03,5116200000,533900000,685300000
TMO,2017-12-31,2018-02-28,6046800000,528100000,959800000
TMO,2018-03-31,2018-05-04,5853000000,579000000,831000000
TMO,2018-06-30,2018-08-03,6078000000,752000000,954000000
TMO,2018-09-30,2018-11-02,5920000000,709000000,885000000
TMO,2018-12-31,2019-02-27,6507000000,898000000,1163000000
TMO,2019-03-31,2019-05-03,6125000000,815000000,931000000
TXN,2009-06-30,2009-07-29,2457000000,260000000,428000000
TXN,2009-09-30,2009-10-30,2880000000,538000000,773000000
TXN,2009-12-31,2010-01-30,3004000000,655000000,887000000
TXN,2010-03-31,2010-04-30,3205000000,658000000,960000000
TXN,2010-06-30,2010-07-30,3496000000,769000000,1124000000
TXN,2010-09-30,2010-11-04,3740000000,859000000,1231000000
TXN,2010-12-31,2011-02-25,3525000000,942000000,1088000000
TXN,2011-03-31,2011-05-05,3392000000,666000000,910000000
TXN,2011-06-30,2011-08-05,3458000000,672000000,918000000
TXN,2011-09-30,2011-11-04,3466000000,601000000,961000000
TXN,2011-12-31,2012-02-24,3419000000,297000000,630000000
TXN,2012-03-31,2012-05-04,3121000000,265000000,560000000
TXN,2012-06-30,2012-08-03,3335000000,446000000,715000000
TXN,2012-09-30,2012-11-02,3390000000,784000000,824000000
TXN,2012-12-31,2013-02-22,2979000000,264000000,588000000
TXN,2013-03-31,2013-05-03,2885000000,362000000,496000000
TXN,2013-06-30,2013-08-02,3047000000,660000000,710000000
TXN,2013-09-30,2013-11-01,3244000000,629000000,946000000
TXN,2013-12-31,2014-02-24,3029000000,511000000,832000000
TXN,2014-03-31,2014-05-02,2983000000,487000000,762000000
TXN,2014-06-30,2014-07-31,3292000000,683000000,1060000000
TXN,2014-09-30,2014-10-31,3501000000,826000000,1249000000
TXN,2014-12-31,2015-02-24,3269000000,825000000,1155000000
TXN,2015-03-31,2015-05-05,3150000000,656000000,1039000000
TXN,2015-06-30,2015-08-04,3232000000,696000000,1091000000
TXN,2015-09-30,2015-11-05,3429000000,798000000,1247000000
TXN,2015-12-31,2016-02-24,3189000000,836000000,1203000000
TXN,2016-03-31,2016-05-04,3008000000,711000000,1066000000
TXN,2016-06-30,2016-08-04,3273000000,819000000,1212000000
TXN,2016-09-30,2016-11-03,3675000000,1018000000,1489000000
TXN,2016-12-31,2017-02-23,3414000000,1047000000,1392000000
TXN,2017-03-31,2017-05-03,3402000000,997000000,1336000000
TXN,2017-06-30,2017-08-03,3693000000,1056000000,1562000000
TXN,2017-09-30,2017-11-02,4116000000,1285000000,1869000000
TXN,2017-12-31,2018-02-22,3750000000,344000000,1645000000
TXN,2018-03-31,2018-05-03,3789000000,1366000000,1629000000
TXN,2018-06-30,2018-08-02,4017000000,1405000000,1794000000
TXN,2018-09-30,2018-11-02,4261000000,1570000000,2018000000
TXN,2018-12-31,2019-02-22,3717000000,1239000000,1593000000
TXN,2019-03-31,2019-04-30,3594000000,1217000000,1458000000
UAL,2010-06-30,2010-07-20,5161000000,273000000,1144000000
UAL,2010-09-30,2010-10-21,5417000000,387000000,1216000000
UAL,2010-12-31,2011-02-22,8506000000,-325000000,1553000000
UAL,2011-03-31,2011-04-21,8202000000,-213000000,1276000000
UAL,2011-06-30,2011-07-26,9809000000,538000000,2152000000
UAL,2011-09-30,2011-10-27,10171000000,653000000,2233000000
UAL,2011-12-31,2012-02-22,8928000000,-138000000,1434000000
UAL,2012-03-31,2012-04-27,8602000000,-448000000,1020000000
UAL,2012-06-30,2012-07-26,9939000000,339000000,1967000000
UAL,2012-09-30,2012-10-25,9909000000,6000000,1932000000
UAL,2012-12-31,2013-02-25,8702000000,-620000000,1125000000
UAL,2013-03-31,2013-04-25,8721000000,-417000000,1003000000
UAL,2013-06-30,2013-07-25,10001000000,469000000,2044000000
UAL,2013-09-30,2013-10-24,10228000000,379000000,1962000000
UAL,2013-12-31,2014-02-20,9329000000,140000000,1607000000
UAL,2014-03-31,2014-04-24,8696000000,-609000000,957000000
UAL,2014-06-30,2014-07-24,10329000000,789000000,2335000000
UAL,2014-09-30,2014-10-23,10563000000,924000000,2458000000
UAL,2014-12-31,2015-02-20,9313000000,28000000,2002000000
UAL,2015-03-31,2015-04-23,8608000000,508000000,1946000000
UAL,2015-06-30,2015-07-23,9914000000,1193000000,2678000000
UAL,2015-09-30,2015-10-22,10306000000,4816000000,3135000000
UAL,2015-12-31,2016-02-18,9036000000,823000000,2341000000
UAL,2016-03-31,2016-04-21,8195000000,313000000,1944000000
UAL,2016-06-30,2016-07-19,9396000000,588000000,2658000000
UAL,2016-09-30,2016-10-17,9913000000,965000000,2834000000
UAL,2016-12-31,2017-02-23,9054000000,368000000,2247000000
UAL,2017-03-31,2017-04-18,8426000000,99000000,1548000000
UAL,2017-06-30,2017-07-19,10008000000,821000000,2646000000
UAL,2017-09-30,2017-10-19,9899000000,645000000,2369000000
UAL,2017-12-31,2018-02-22,9451000000,579000000,2001000000
UAL,2018-03-31,2018-04-17,9032000000,145000000,1448000000
UAL,2018-06-30,2018-07-17,10777000000,683000000,2456000000
UAL,2018-09-30,2018-10-16,11003000000,833000000,2386000000
UAL,2018-12-31,2019-02-28,10491000000,468000000,2048000000
UAL,2019-03-31,2019-04-17,9589000000,292000000,1590000000
UNH,2009-06-30,2009-08-04,21655000000,859000000,1440000000
UNH,2009-09-30,2009-11-03,21695000000,1035000000,1676000000
UNH,2009-12-31,2010-02-04,21784000000,944000000,1575000000
UNH,2010-03-31,2010-05-05,23193000000,1191000000,2016000000
UNH,2010-06-30,2010-08-05,23264000000,1123000000,1901000000
UNH,2010-09-30,2010-11-03,23668000000,1277000000,2145000000
UNH,2010-12-31,2011-02-10,24030000000,1043000000,1802000000
UNH,2011-03-31,2011-05-03,25432000000,1346000000,2221000000
UNH,2011-06-30,2011-08-02,25234000000,1267000000,2099000000
UNH,2011-09-30,2011-11-04,25280000000,1271000000,2070000000
UNH,2011-12-31,2012-02-09,25916000000,1258000000,2074000000
UNH,2012-03-31,2012-05-03,27282000000,1388000000,2317000000
UNH,2012-06-30,2012-08-07,27265000000,1337000000,2226000000
UNH,2012-09-30,2012-10-30,27302000000,1557000000,2610000000
UNH,2012-12-31,2013-02-07,28769000000,1244000000,2101000000
UNH,2013-03-31,2013-05-06,30340000000,1192000000,2139000000
UNH,2013-06-30,2013-08-05,30408000000,1436000000,2401000000
UNH,2013-09-30,2013-11-07,30624000000,1570000000,2631000000
UNH,2013-12-31,2014-02-12,31117000000,1427000000,2452000000
